ProductKey,ProductName,SubCategory,Category,StandardCost,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
305,"HL Mountain Frame - Black, 38",Mountain Frames,Components,653.70,Black,"1,226.91",2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/305.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006
306,"HL Mountain Frame - Black, 38",Mountain Frames,Components,739.04,Black,"1,349.60",2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/306.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007
307,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,623.84,Silver,"1,204.32",2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/307.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005
308,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,660.91,Silver,"1,240.45",2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/308.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006
309,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,747.20,Silver,"1,364.50",2,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/309.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007
310,"Road-150 Red, 62",Road Bikes,Bikes,"2,171.29",Red,"3,578.27",4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/310.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",7/1/2005
311,"Road-150 Red, 44",Road Bikes,Bikes,"2,171.29",Red,"3,578.27",4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/311.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",7/1/2005
312,"Road-150 Red, 48",Road Bikes,Bikes,"2,171.29",Red,"3,578.27",4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/312.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",7/1/2005
313,"Road-150 Red, 52",Road Bikes,Bikes,"2,171.29",Red,"3,578.27",4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/313.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",7/1/2005
314,"Road-150 Red, 56",Road Bikes,Bikes,"2,171.29",Red,"3,578.27",4,Road,Road-150,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/314.jpg,"This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",7/1/2005
315,"Road-450 Red, 58",Road Bikes,Bikes,884.71,Red,"1,457.99",4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/315.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",7/1/2005
316,"Road-450 Red, 60",Road Bikes,Bikes,884.71,Red,"1,457.99",4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/316.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",7/1/2005
317,"Road-450 Red, 44",Road Bikes,Bikes,884.71,Red,"1,457.99",4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/317.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",7/1/2005
318,"Road-450 Red, 48",Road Bikes,Bikes,884.71,Red,"1,457.99",4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/318.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",7/1/2005
319,"Road-450 Red, 52",Road Bikes,Bikes,884.71,Red,"1,457.99",4,Road,Road-450,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/319.jpg,"A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",7/1/2005
320,"Road-650 Red, 58",Road Bikes,Bikes,413.15,Red,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/320.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
321,"Road-650 Red, 58",Road Bikes,Bikes,486.71,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/321.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
322,"Road-650 Red, 60",Road Bikes,Bikes,413.15,Red,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/322.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
323,"Road-650 Red, 60",Road Bikes,Bikes,486.71,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/323.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
324,"Road-650 Red, 62",Road Bikes,Bikes,413.15,Red,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/324.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
325,"Road-650 Red, 62",Road Bikes,Bikes,486.71,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/325.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
326,"Road-650 Red, 44",Road Bikes,Bikes,413.15,Red,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/326.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
327,"Road-650 Red, 44",Road Bikes,Bikes,486.71,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/327.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
328,"Road-650 Red, 48",Road Bikes,Bikes,413.15,Red,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/328.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
329,"Road-650 Red, 48",Road Bikes,Bikes,486.71,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/329.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
330,"Road-650 Red, 52",Road Bikes,Bikes,413.15,Red,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/330.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
331,"Road-650 Red, 52",Road Bikes,Bikes,486.71,Red,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/331.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
332,"Road-650 Black, 58",Road Bikes,Bikes,413.15,Black,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/332.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
333,"Road-650 Black, 58",Road Bikes,Bikes,486.71,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/333.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
334,"Road-650 Black, 60",Road Bikes,Bikes,413.15,Black,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/334.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
335,"Road-650 Black, 60",Road Bikes,Bikes,486.71,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/335.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
336,"Road-650 Black, 62",Road Bikes,Bikes,413.15,Black,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/336.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
337,"Road-650 Black, 62",Road Bikes,Bikes,486.71,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/337.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
338,"Road-650 Black, 44",Road Bikes,Bikes,413.15,Black,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/338.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
339,"Road-650 Black, 44",Road Bikes,Bikes,486.71,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/339.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
340,"Road-650 Black, 48",Road Bikes,Bikes,413.15,Black,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/340.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
341,"Road-650 Black, 48",Road Bikes,Bikes,486.71,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/341.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
342,"Road-650 Black, 52",Road Bikes,Bikes,413.15,Black,699.10,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/342.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2005
343,"Road-650 Black, 52",Road Bikes,Bikes,486.71,Black,782.99,4,Road,Road-650,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/343.jpg,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",7/1/2006
344,"Mountain-100 Silver, 38",Mountain Bikes,Bikes,"1,912.15",Silver,"3,399.99",4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/344.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",7/1/2005
345,"Mountain-100 Silver, 42",Mountain Bikes,Bikes,"1,912.15",Silver,"3,399.99",4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/345.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",7/1/2005
346,"Mountain-100 Silver, 44",Mountain Bikes,Bikes,"1,912.15",Silver,"3,399.99",4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/346.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",7/1/2005
347,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,"1,912.15",Silver,"3,399.99",4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/347.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",7/1/2005
348,"Mountain-100 Black, 38",Mountain Bikes,Bikes,"1,898.09",Black,"3,374.99",4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/348.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",7/1/2005
349,"Mountain-100 Black, 42",Mountain Bikes,Bikes,"1,898.09",Black,"3,374.99",4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/349.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",7/1/2005
350,"Mountain-100 Black, 44",Mountain Bikes,Bikes,"1,898.09",Black,"3,374.99",4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/350.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",7/1/2005
351,"Mountain-100 Black, 48",Mountain Bikes,Bikes,"1,898.09",Black,"3,374.99",4,Mountain,Mountain-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/351.jpg,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",7/1/2005
352,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,"1,117.86",Silver,"2,071.42",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/352.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006
353,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,"1,265.62",Silver,"2,319.99",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/353.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007
354,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,"1,117.86",Silver,"2,071.42",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/354.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006
355,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,"1,265.62",Silver,"2,319.99",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/355.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007
356,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,"1,117.86",Silver,"2,071.42",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/356.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006
357,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,"1,265.62",Silver,"2,319.99",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/357.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007
358,"Mountain-200 Black, 38",Mountain Bikes,Bikes,"1,105.81",Black,"2,049.10",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/358.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006
359,"Mountain-200 Black, 38",Mountain Bikes,Bikes,"1,251.98",Black,"2,294.99",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/359.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007
360,"Mountain-200 Black, 42",Mountain Bikes,Bikes,"1,105.81",Black,"2,049.10",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/360.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006
361,"Mountain-200 Black, 42",Mountain Bikes,Bikes,"1,251.98",Black,"2,294.99",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/361.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007
362,"Mountain-200 Black, 46",Mountain Bikes,Bikes,"1,105.81",Black,"2,049.10",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/362.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2006
363,"Mountain-200 Black, 46",Mountain Bikes,Bikes,"1,251.98",Black,"2,294.99",4,Mountain,Mountain-200,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/363.jpg,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,7/1/2007
364,"Mountain-300 Black, 38",Mountain Bikes,Bikes,598.44,Black,"1,079.99",4,Mountain,Mountain-300,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/364.jpg,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,7/1/2006
365,"Mountain-300 Black, 40",Mountain Bikes,Bikes,598.44,Black,"1,079.99",4,Mountain,Mountain-300,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/365.jpg,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,7/1/2006
379,"Road-250 Black, 58",Road Bikes,Bikes,"1,320.68",Black,"2,181.56",4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/379.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",7/1/2006
380,"Road-250 Black, 58",Road Bikes,Bikes,"1,554.95",Black,"2,443.35",4,Road,Road-250,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/380.jpg,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",7/1/2007
381,"Road-550-W Yellow, 38",Road Bikes,Bikes,605.65,Yellow,"1,000.44",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/381.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2006
382,"Road-550-W Yellow, 38",Road Bikes,Bikes,713.08,Yellow,"1,120.49",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/382.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2007
383,"Road-550-W Yellow, 40",Road Bikes,Bikes,605.65,Yellow,"1,000.44",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/383.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2006
384,"Road-550-W Yellow, 40",Road Bikes,Bikes,713.08,Yellow,"1,120.49",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/384.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2007
385,"Road-550-W Yellow, 42",Road Bikes,Bikes,605.65,Yellow,"1,000.44",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/385.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2006
386,"Road-550-W Yellow, 42",Road Bikes,Bikes,713.08,Yellow,"1,120.49",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/386.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2007
387,"Road-550-W Yellow, 44",Road Bikes,Bikes,605.65,Yellow,"1,000.44",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/387.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2006
388,"Road-550-W Yellow, 44",Road Bikes,Bikes,713.08,Yellow,"1,120.49",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/388.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2007
389,"Road-550-W Yellow, 48",Road Bikes,Bikes,605.65,Yellow,"1,000.44",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/389.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2006
390,"Road-550-W Yellow, 48",Road Bikes,Bikes,713.08,Yellow,"1,120.49",4,Road,Road-550-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/390.jpg,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",7/1/2007
391,LL Fork,Forks,Components,65.81,NA,148.22,1,,LL Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/391.jpg,Stout design absorbs shock and offers more precise steering.,7/1/2006
392,ML Fork,Forks,Components,77.92,NA,175.49,1,,ML Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/392.jpg,Composite road fork with an aluminum steerer tube.,7/1/2006
393,HL Fork,Forks,Components,101.89,NA,229.49,1,,HL Fork,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/393.jpg,High-performance carbon road fork with curved legs.,7/1/2006
394,LL Headset,Headsets,Components,15.18,NA,34.20,1,,LL Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/394.jpg,Threadless headset provides quality at an economical price.,7/1/2006
395,ML Headset,Headsets,Components,45.42,NA,102.29,1,,ML Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/395.jpg,Sealed cartridge keeps dirt out.,7/1/2006
396,HL Headset,Headsets,Components,55.38,NA,124.73,1,,HL Headset,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/396.jpg,"High-quality 1"" threadless headset with a grease port for quick lubrication.",7/1/2006
397,LL Mountain Handlebars,Handlebars,Components,17.98,NA,40.49,1,Mountain,LL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/397.jpg,All-purpose bar for on or off-road.,7/1/2006
398,LL Mountain Handlebars,Handlebars,Components,19.78,NA,44.54,1,Mountain,LL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/398.jpg,All-purpose bar for on or off-road.,7/1/2007
399,ML Mountain Handlebars,Handlebars,Components,24.99,NA,56.29,1,Mountain,ML Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/399.jpg,Tough aluminum alloy bars for downhill.,7/1/2006
400,ML Mountain Handlebars,Handlebars,Components,27.49,NA,61.92,1,Mountain,ML Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/400.jpg,Tough aluminum alloy bars for downhill.,7/1/2007
401,HL Mountain Handlebars,Handlebars,Components,48.55,NA,109.34,1,Mountain,HL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/401.jpg,Flat bar strong enough for the pro circuit.,7/1/2006
402,HL Mountain Handlebars,Handlebars,Components,53.40,NA,120.27,1,Mountain,HL Mountain Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/402.jpg,Flat bar strong enough for the pro circuit.,7/1/2007
403,LL Road Handlebars,Handlebars,Components,17.98,NA,40.49,1,Road,LL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/403.jpg,Unique shape provides easier reach to the levers.,7/1/2006
404,LL Road Handlebars,Handlebars,Components,19.78,NA,44.54,1,Road,LL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/404.jpg,Unique shape provides easier reach to the levers.,7/1/2007
405,ML Road Handlebars,Handlebars,Components,24.99,NA,56.29,1,Road,ML Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/405.jpg,Anatomically shaped aluminum tube bar will suit all riders.,7/1/2006
406,ML Road Handlebars,Handlebars,Components,27.49,NA,61.92,1,Road,ML Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/406.jpg,Anatomically shaped aluminum tube bar will suit all riders.,7/1/2007
407,HL Road Handlebars,Handlebars,Components,48.55,NA,109.34,1,Road,HL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/407.jpg,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,7/1/2006
408,HL Road Handlebars,Handlebars,Components,53.40,NA,120.27,1,Road,HL Road Handlebars,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/408.jpg,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,7/1/2007
409,"ML Mountain Frame - Black, 38",Mountain Frames,Components,185.82,Black,348.76,2,Mountain,ML Mountain Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/409.jpg,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,7/1/2006
410,LL Mountain Front Wheel,Wheels,Components,26.97,Black,60.75,1,Mountain,LL Mountain Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/410.jpg,Replacement mountain wheel for entry-level rider.,7/1/2006
411,ML Mountain Front Wheel,Wheels,Components,92.81,Black,209.03,1,Mountain,ML Mountain Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/411.jpg,Replacement mountain wheel for the casual to serious rider.,7/1/2006
412,HL Mountain Front Wheel,Wheels,Components,133.30,Black,300.22,1,Mountain,HL Mountain Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/412.jpg,High-performance mountain replacement wheel.,7/1/2006
413,LL Road Front Wheel,Wheels,Components,37.99,Black,85.57,1,Road,LL Road Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/413.jpg,Replacement road front wheel for entry-level cyclist.,7/1/2006
414,ML Road Front Wheel,Wheels,Components,110.28,Black,248.39,1,Road,ML Road Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/414.jpg,Sturdy alloy features a quick-release hub.,7/1/2006
415,HL Road Front Wheel,Wheels,Components,146.55,Black,330.06,1,Road,HL Road Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/415.jpg,Strong wheel with double-walled rim.,7/1/2006
416,Touring Front Wheel,Wheels,Components,96.80,Black,218.01,1,Touring,Touring Front Wheel,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/416.jpg,Aerodynamic rims for smooth riding.,7/1/2006
417,"ML Road Frame-W - Yellow, 38",Road Frames,Components,300.12,Yellow,540.75,2,Road,ML Road Frame-W,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/417.jpg,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",7/1/2006
